video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
VLuS34uhLJQ,18.07.03,"TRYING NEW-IN?! | MISSGUIDED","Samantha Maria",26,2018-02-28T17:00:03.000Z,"samantha"|"maria"|"sammi"|"trying"|"new"|"in"|"clothes"|"missguided"|"review"|"fail"|"online"|"shopping"|"uk",193410,10470,226,755,https://i.ytimg.com/vi/VLuS34uhLJQ/default.jpg,False,False,False,"A new series i'm starting where I pick out my best edit from 'NEW-IN' and share it with you! I hope you enjoy! \nMy Vlog channel! - http://www.youtube.com/thesammimariashow\nMy Blog - http://www.samanthamariaofficial.com\nInstagram - http://instagram.com/samanthamariaofficial\nTwitter - https://twitter.com/samanthamaria \nFacebook - https://www.facebook.com/SammiMaria\nSnapchat - sammi.maria\n\nContact me:\nBusiness & Collaboration Enquiries - Sammi@gleamfutures.com\nPR Enquiries - samanthamariaofficial@gmail.com\n____________________________________\n\nIN THIS VIDEO \n\nRed Jumper - http://bit.ly/2EXQHOE\n\nGingham Cropped jacket - http://bit.ly/2EVaIoO\n\nFrill hem white body - http://bit.ly/2EVKpid\n\nScoop neck body - http://bit.ly/2CLAcPH\n\nShirt-Dress - http://bit.ly/2F9JVUU\n\nStripe tie top - http://bit.ly/2F9ZV9K\n\nYellow T-shirt - http://bit.ly/2F8evyl\n\nBlack cycle shorts - http://bit.ly/2CLPu77\n\nWhite crop top - http://bit.ly/2CK9VBf\n\nPink drop-back knit - http://bit.ly/2CKpU2c\n\nWHAT I'M WEARING\n\nEarrings - Mango http://bit.ly/2FbA01o\nTop - Topshop\nTrousers - Topshop \n\nAffiliate Disclaimer - Some links are affiliate links, meaning I receive a small percentage from a sale via that link. This does not affect my opinion or choice on any item being featured. Thank you so much for all of your support on my channel x"
YemaMEMB8zc,18.07.03,"TESTING NEW MAKEUP 2018! Full Face Of First Impressions | Sophie Louise","Sophie Louise",26,2018-02-28T16:00:05.000Z,"testing new makeup"|"new makeup"|"new makeup 2018"|"2018"|"new releases makeup"|"new releases 2018"|"full face"|"full face first impressions"|"first impressions"|"testing pr makeup"|"testing makeup"|"testing"|"makeup"|"new"|"juno sponge"|"fuzzy makeup sponge"|"juno and co"|"brow tattoo"|"bad gal bang"|"benefit mascara"|"benefit"|"collection"|"ex1"|"urban decay"|"models own"|"mua"|"barry m"|"iconic london"|"pr makeup"|"po box makeup"|"full face pr"|"full face po box"|"sophie louise"|"sophielouisebeauty",111412,6772,68,1181,https://i.ytimg.com/vi/YemaMEMB8zc/default.jpg,False,False,False,"FUZZY BLENDING SPONGE? TATTOO BROW GEL? NEW BEST MASCARA?? + MORE ♡\n\nPRODUCTS USED...\nJuno & Co Juno Fusion Sponge - $4 \nJuno & Co Essential Brush Bundle - $11\nEX1 Invisiwear Foundation (1.0) - £12.50\nUrban Decay All Nighter Concealer (Fair Warm) - £20\nModels Own Cover It Concealer (Tan) - £8.99\nPaul & Joe Powder Blush (Loving Tulip) - £12.50\nMUA Shimmer Highlight Powder (Silver Wonder) - £3\nCollection Fast Brow Gel (Light/Medium) - £4.99\nModels Own Barely There 2 Eyeshadow Palette - £14.99\nModels Own Prime & Set Spray - £7.99\nBarry M Crushed Jewel Cream Eyeshadows (Duvet Day) - £4.99\nBenefit Bad Gal Bang Mascara - £21.50\nIconic London Boom Lash Mascara - £20\nBy Terry Rouge-Expert Click Stick (Rose Ease) - £24.50\n\nFollow Me On\n--------------------\nTWITTER - @sophhhielouise\nINSTAGRAM - @sophhhielouise\nSNAPCHAT - sophhhielouise\n\nPO BOX\n------------\nSophie Louise\nc/o Red Hare \nSomerset House \nStrand \nLondon \nWC2R 1LA"
8PwD3DUTJWM,18.07.03,"February Faves | Fleur De Force","Fleur DeForce",26,2018-02-28T17:00:01.000Z,"fleurdeforce"|"fleur de force"|"fleurdevlog"|"fleur de vlog"|"beauty"|"beauty blogger"|"tutorial"|"look"|"how to"|"makeup"|"make up"|"best beauty"|"review"|"faves"|"feb faves"|"february"|"beauty faves"|"favourites"|"benefit"|"badgal bang"|"baby"|"river wren"|"baby de force"|"stretch marks"|"stretch marks pregnancy",110726,3947,103,229,https://i.ytimg.com/vi/8PwD3DUTJWM/default.jpg,False,False,False,"This months faves is short but sweet! What have you guys loved this month? EXPAND this little box for more info, links etc xo \n\nPRODUCTS FEATURED:\nNARS Palette: http://bit.ly/2Ej9mka \nSarah Chapman Skin Defence: http://bit.ly/2F7LOSj \nLano Balm: https://www.lanolips.com\nThe Chemistry Brand Hand Hydrator: http://shopstyle.it/l/zXrt \nBio Oil : http://shopstyle.it/l/zXuX \nBenefit Badgal Band Mascara: http://shopstyle.it/l/zXu3 \n \nALSO Find Me Here…\nVLOG Channel: http://www.youtube.com/fleurdevlog \nTwitter: @fleurdeforce\nBlog: http://www.fleurdeforce.com\nInstagram: @FleurDeForce\nFacebook: https://www.facebook.com/fleurdeforce\n\nMy eyelash range for Eylure: http://po.st/VoQGZG\nMy BROW range for Eylure: http://bit.ly/2n9HBk7\nOrder my BOOK here: http://bit.ly/FDFTheLuxeLife\nMY MAKEUP LINE! http://www.feelunique.com/brands/fleu...\n\nOTHER VIDEOS YOU MIGHT LIKE\nBABY NAMES WE LOVE: https://www.youtube.com/watch?v=gPQMmnPBn0k&t=25s\nMy BABY Update Vlogs: https://www.youtube.com/playlist?list=PLNB5G3JC6tsD-jgfFzQae3ABFqD4o5-33 \nMy Latest VLOG: https://www.youtube.com/watch?v=ExNNkzolqbc \n\nThis video is not sponsored but some links are affiliate links."
TxY10VhmLR4,18.07.03,"NEW* TOO FACED UNICORN MAKEUP COLLECTION | HIT OR MISS..","Laura Lee",26,2018-02-28T22:27:04.000Z,"Laura88Lee"|"too faced"|"too faced unicorn collection"|"unicorn makeup"|"new makeup"|"too faced cosmetics"|"unicorn"|"makeup"|"full face of first impressions"|"too faced unicorn tears"|"full face first impressions"|"too faced unicorn"|"life's a festival"|"swatches"|"unicorn collection"|"toofaced"|"too faced life's a festival"|"lifes a festival"|"new too faced makeup"|"lifes a festival collection"|"new too faced collection"|"too faced new makeup"|"too faced lifes a festival collection",734936,30462,1504,30899,https://i.ytimg.com/vi/TxY10VhmLR4/default.jpg,False,False,False,"Hey Larlees, todays video is me testing out the Too faced unicorn lifes a festival makeup collection. We had some hit and some misses. Keep watching to find out more! - Laura\n\nnails: https://www.instagram.com/the_nail_doctor/\n\nMY MERCH: BUY HERE: https://www.lauraleelosangeles.com/ \nCATS PAJAMAS https://www.lauraleelosangeles.com/\n\n\n\n\nBRUSHES: * use code LAURALEE for 10% off\nM5713 blender http://bit.ly/2oW7F7i\nE27 small blender http://bit.ly/2qKYIi4\nR39 http://bit.ly/2qKYIi4\nM421 shader http://bit.ly/2qQsVga \nM250 liner http://bit.ly/2qAckh9\nVooDoo liner http://bit.ly/2oEqidv\nR36 highlight  http://bit.ly/2ji5k4o\n\n\nPRODUCTS MENTIONED:\nthe toofaced collection: https://www.toofaced.com/new/\n- Lilly lashes - Miami * use code LAURALEE for $$ off. http://bit.ly/2sBvZtC\n\n\n\n*** D I S C O U N T  - C O D E S ***\n___\n\n* my vanity: http://bit.ly/29z6ZNx\nuse code LAURALEE for $$ off!!\n\n* Morphe Brushes USE CODE LauraLee for 10% off!\nhttp://morphebrushes.com\n\n* Jouer cosmetics - code: LAURALEE for 15% off! \nhttps://www.jouercosmetics.com\n\n* Ofra Cosmetics use code LAURALEE for 30% off!! http://bit.ly/2bm3dGb\n\n* POSTMATES!\n code LAURALEE will give $100 in delivery credit to your \n NEW postmates account http://bit.ly/2jwzJ07\n\n\nSOCIAL MEDIA:\nINSTAGRAM:  Larlarlee\nSNAPCHAT: Laura88lee\nTWITTER: LAURA88LEE\nmusical.ly - Laura88lee\n\n\n***My Camera Equipment***\nNew Camera: http://amzn.to/2iKeRMH\nOld Camera (great for starters)- http://amzn.to/2t2X88c\nCamera Lens - http://amzn.to/2t3i66H\nLights - http://amzn.to/2u1mxmN\n\n\n\n\n\nMusic: \nhttps://soundcloud.com/ikson\n\n\nFTC- NOT SPONSORED!"
MgMLdq9DnNc,18.07.03,"February Favorites 2018","Jenn Im",26,2018-02-28T18:20:41.000Z,"imjennim"|"jenn im"|"jenn im favorites"|"favorite books"|"monthly favorites"|"february favorites 2018"|"hits 2018"|"fashion faves"|"fashion must haves"|"audible"|"dalai lama"|"book of joy"|"eggie"|"clothesencounters"|"clothes encounters",267325,10386,420,771,https://i.ytimg.com/vi/MgMLdq9DnNc/default.jpg,False,False,False,"February flew by and as usual, I’ve got all my faves in a row for you. Massive thanks to Audible for sponsoring this video. Get your free 30 day trial membership here: http://audible.com/clothes or text clothes to 500-500\n\n\n------------------------------------------\n\n💎 Subscribe and become a Jem today: http://bit.ly/2iLayjY 💎\n\n------------------------------------------\n\n➫ Shop my clothing line Eggie: http://eggie.us\n\n\n------------------------------------------\n➫  Instagram: http://instagram.com/imjennim\n➫ Twitter: http://twitter.com/imjennim\n➫ Facebook: http://facebook.com/imjennim\n➫ Spotify: http://bit.ly/2rctq05\n➫  Snapchat: http://snapchat.com/add/jennimsnaps\n\n\n------------------------------------------\n\n\n❐ PRODUCTS MENTIONED ❏\n➥ Oak + Fort | Tote: http://bit.ly/2EX8rc4\n➥ Audible | Get Your Free 30 Day Trial Membership here: http://audible.com/clothes\n➥ Dalai Lama + Archibishop Desmond Tutu + Douglas Abrams | The Book of Joy\n➥ Peter Do | Heart Locket Earrings: http://bit.ly/2CclghK\n➥ Takashi Murakami\n➥ Eggie  | Late Shift Trouser (I’m wearing an XS): http://bit.ly/2ETZgcb\n➥ Charlie Kaufman Lecture: http://bit.ly/2sIR6OW\n\n\n------------------------------------------\n\n\n❐ ON ME ❏\n➥ Top: Storets\n\n------------------------------------------\n\n❐ MUSIC ❏\n➫ DJ Grumble's Soundcloud: http://bit.ly/1ElnUag\n➫ DJ Grumble's Spotify: http://spoti.fi/2s5bRD7\n\n\n------------------------------------------\n\nFTC: This video is sponsored by Audible!"
SupFJHdlVGc,18.07.03,"Watch Cardi B Answer Questions From Your Favorite Drag Queen Naomi Smalls | Comospolitan","Cosmopolitan.com",26,2018-02-27T17:03:03.000Z,"Cosmopolitan"|"cosmopolitan.com"|"Beauty"|"Fashion"|"Clothing"|"Reality TV"|"Cosmo"|"Style"|"relationships"|"sex advice"|"sex"|"entertainment"|"celebrities"|"celebrity"|"cardi b"|"cardi"|"april"|"cover shoot"|"covers star"|"naomi smalls"|"drag queen"|"rupaul's"|"rupaul's drag race"|"drag queen interview"|"rapper"|"offset"|"bodak yellow"|"photoshoot",719659,25288,701,1191,https://i.ytimg.com/vi/SupFJHdlVGc/default.jpg,False,False,False,"Drag Queen Naomi Smalls sits down with Cardi B at her Cosmo cover shoot to ask her about everything from her superlative in her high school year book to the sexiest thing about her fiancé, Offset.\n\nSUBSCRIBE to Cosmopolitan: http://bit.ly/SUBSCRIBEtoCOSMO\n\nCosmopolitan Official Site: http://Cosmopolitan.com \nCosmopolitan on FACEBOOK: http://bit.ly/CosmoFB\nCosmopolitan on TWITTER: http://bit.ly/CosmoTwitter\nCosmopolitan on GOOGLE+: http://bit.ly/CosmoGoogle\nCosmopolitan on PINTEREST: http://bit.ly/CosmoPins\nCosmopolitan on INSTAGRAM: http://bit.ly/CosmoInsta"
kNg_RFDYpTw,18.08.03,"MAKEUP ROULETTE with Laura Lee || Kristen Hancher","Kristen Hancher",26,2018-03-03T17:00:03.000Z,"kristen hancher"|"kristen hancher channel"|"kristen hancher youtube"|"kristen hancher youtube channel"|"kristenhancher musical.ly"|"vlog"|"challenge"|"beauty"|"musical.ly"|"comedy"|"makeup"|"makeup challenge"|"makeup roulette"|"beauty guru"|"https://www.youtube.com/user/laura88lee"|"https://www.youtube.com/user/NikkieTutorials"|"https://www.youtube.com/user/jeffreestar"|"https://www.youtube.com/user/MannyMua733"|"https://www.youtube.com/watch?v=jsDR2y3FPKE"|"https://www.youtube.com/user/theepatrickstarrr",276748,13345,577,913,https://i.ytimg.com/vi/kNg_RFDYpTw/default.jpg,False,False,False,"Watch Laura Lee make me over: https://www.youtube.com/watch?v=YfwR4FPYSDk&feature=youtu.be\nSubscribe to Laura Lee: https://www.youtube.com/user/laura88lee\n\nInstagram: https://instagram.com/kristenhancher/\nBusiness Email: teamkristen@mattdugan.com"
SCPkXjwSWCY,18.08.03,"4 Braided hairstyles for Brunettes / Dark Hair! - KayleyMelissa","Kayley Melissa",26,2018-03-03T19:09:49.000Z,"kayleymelissa"|"kayley melissa"|"letsmakeitup1"|"kaley melissa"|"kaleymelissa"|"kayley"|"melissa"|"kayley melisa"|"kayleymelisa"|"how to make braids"|"show"|"dark hair"|"brunettes"|"braids for brunettes"|"brais for dark hair"|"show up"|"hair"|"hairstyles"|"braided hair"|"braided hairstyles"|"how to"|"hair tutorial"|"tutorial"|"braids"|"braids styles"|"long hairstyles",124367,5656,291,594,https://i.ytimg.com/vi/SCPkXjwSWCY/default.jpg,False,False,False,"Here's a quick hair tutorial on how to make braids show up on dark hair! When hair has less dimension, braided hairstyles can be hard to see. Here are some tips and tricks to make it easier!\n\nKeep your hair game strong, subscribe! →  http://bit.ly/2p3RSRk\n\nThis has been SO requested, so I hope that it helps give you some styles to wear and inspo on how to change up styles to work for you. Obvs these will work on all hair colors, but I really wanted to help with the brunettes on this one! \n\n---⟣Follow and Chat with me at:⟢---\n\n❈ My Website: www.kayleymelissa.com\n❈ Instagram: KayleyMelissa\n❈ Pinterest: kayleymelissa\n❈ FB: @kayleymelissa\n❈ Twitter: @kayleymelissa\n❈ SnapChat: KayleyMelissa\n❈ For business inquiries: kayleymelissa@mattermediagroup.com \n\n---⟣Mailing Address:⟢---\n\nKayley Melissa\n530 S Lake Ave #531\nPasadena, CA 91101\n\n\nFTC: This Video is not sponsored. Some links are affiliate links, which means I make a small commission if you purchase through the link."
8gHURYmTzFs,18.08.03,"MY ULTIMATE 'SECRET' MAKEUP LOOK","Lisa Eldridge",26,2018-03-01T20:27:01.000Z,"Lisa Eldridge"|"Lisa Elridge"|"Lisa Eldrige"|"Makeup"|"Make-up"|"Make up"|"Tutorial"|"How To"|"Look"|"Professional"|"Pro"|"Makeup artist"|"Makeup course"|"Beauty"|"cosmetics"|"best"|"top"|"makeupbylisaeldridge"|"lisa eldridge foundation"|"Rihanna"|"Kylie Cosmetics"|"Kim Kardashian"|"Fenty Beauty"|"Chrissy Teigen"|"Kendal Jenner"|"Kardashian"|"Meghan Markle"|"Khloe Kardashian"|"Jeffree Star"|"no makeup makeup"|"ultimate"|"secret"|"no makeup"|"subtle"|"highlight"|"foundation"|"concealer"|"basic"|"easy"|"natural"|"natural makeup"|"oscars",354452,20038,306,1374,https://i.ytimg.com/vi/8gHURYmTzFs/default.jpg,False,False,False,"For 110% undetectable makeup (in daylight!). Follow me on instagram here http://instagram.com/lisaeldridgemakeup \nFor all the products that are featured in this film click on the links below:\n100% of advertising revenue is donated to charity.\n\nMake Up For Ever - Ultra HD Foundation - 125: http://lisae.me.uk/27300-28600\nZOEVA - Face Shape Brush - 110: http://lisae.me.uk/26750-28600\nStila - Convertible Color - Rose: http://lisae.me.uk/26570-28600\nPerricone MD - No Blush Blush: http://lisae.me.uk/28601-28600\nRMS Beauty - Living Luminizer: http://lisae.me.uk/27850-28600\nBare Minerals - BarePro 16hr Full Coverage Concealer - Medium - Neutral : http://lisae.me.uk/28602-28600\nCass Art  - Pro Art - Masterstroke Filbert - 0 : http://lisae.me.uk/27299-28600\nChanel - Natural Finish Loose Powder - Translucent: http://lisae.me.uk/7521-28600\nSuqqu - Cheek Brush: http://lisae.me.uk/3019-28600\nScreenface - Mini Puff: http://lisae.me.uk/28605-28600\nPerricone MD - No Eyeshadow Eyeshadow: http://lisae.me.uk/28590-28600\nKimiko  - Super Fine Eyebrow Pencil - Coffee: http://lisae.me.uk/28604-28600\nShu Uemura - Eyelash Curlers: http://lisae.me.uk/25771-28600\nDHC - Double Protection Mascara: http://lisae.me.uk/26003-28600\nCharlotte Tilbury - Rock 'N' Kohl - Eye Cheat : http://lisae.me.uk/26819-28600\nLancôme - Double-ended Eyebrow Brush: http://lisae.me.uk/27580-28600\nGlossier - Boy Brow - Brown: http://lisae.me.uk/27727-28600\nLancôme - Le Lip Liner - Charme: http://lisae.me.uk/28283-28600\nGosh Cosmetics - Eyebrow Kit: http://lisae.me.uk/25350-28600\nPaula Dorf - Sheer Crease Brush: http://lisae.me.uk/2743-28600\nSK-II - Mid Day Essence: http://lisae.me.uk/27351-28600\n\nOn my nails is Nailberry - Romance : http://lisae.me.uk/28607-28600\n\nFor for all the products used in this film and for makeup tips and information visit my site : http://www.lisae.me.uk/28600\n\n\nLisa Eldridge X \n\nFollow me on Snapchat THELISAELDRIDGE\nFollow me on Instagram http://instagram.com/LisaEldridgemakeup\nFollow me on Google+ https://www.google.com/+LisaEldridge\nFollow me on Twitter at http://twitter.com/Lisa_Eldridge\nFollow me on Facebook http://facebook.com/LisaEldridgeDotCom\nFollow me on Pinterest http://pinterest.com/lisaeldridge\n\nDisclaimer\nI can’t guarantee that all of the make-up and skincare products I recommend will suit you. I only use products I personally think are good having tried them on myself and my clients but everyone's skin is different and it's possible to be allergic to anything. Wherever possible, test products out on yourself before purchasing.\n\nI only feature products I like, or want to try. The products I use in these videos are either purchased by me or sent to me by make-up companies to use in my professional capacity as a make-up artist for fashion and celebrity photo shoots, red carpet etc. I am also sent products by many of the top magazines to judge for awards.\n\nI do not accept payment and am not sponsored to make any of the films on this channel. Some of the links under the videos and blog posts on my site are affiliated however and as stated before, I only feature products I like, or want to try.\n\nFor the my full policy click here - http://www.lisaeldridge.com/info/"
2ATuTL5i0_c,18.08.03,"I tried following a Kylie Jenner Makeup Tutorial... Realizing things😂...","AdelaineMorin",26,2018-02-28T19:00:01.000Z,"2018"|"adelaine morin"|"beauty"|"channel"|"video"|"how to"|"lifestyle"|"beauty guru"|"filipino"|"i tried following makeup tutorial"|"i tried following"|"kylie jenner"|"makeup"|"tutorial"|"james charles"|"kylie"|"jenner"|"kardashian"|"makeup tutorial"|"kylie glam",1070003,46327,2183,3187,https://i.ytimg.com/vi/2ATuTL5i0_c/default.jpg,False,False,False,"Watch More Kylie:\nReacting to Kylie's baby video➜ https://www.youtube.com/watch?v=TQFG0v3Fvb8\nKylie Jenner makeup tutorial➜ https://www.youtube.com/watch?v=kvfc71IrtTQ&t=68s\nThe time I saw Kylie at Coachella➜ https://www.youtube.com/watch?v=E5TxxPorRqA\n\nMy Last video➜ https://www.youtube.com/watch?v=A3SsI_dDq6I&list=UUzT17-Lvc5L_gIT10JQsjSA\nMy Last vlog➜ https://www.youtube.com/watch?v=_ba8_HQtDew&list=UUmqiH2_tNLym7MO-JOMOPuA\nI'm DMing people who click this➜ https://ctt.ec/jlctV\n\n- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -\n\n❀ S N A P C H A T➜ https://www.snapchat.com/add/adelainemorin\n❀ I N S T A G R A M➜ https://www.instagram.com/AdelaineMorin/\n❀ T W I T T E R➜ https://twitter.com/AdelaineMorin\n❀ F A C E B O O K➜ https://www.facebook.com/AdelaineMorin/\n❀ M U S I C A L L Y➜ @AdelaineMorin\n❀ SHOP MY MERCH➜ http://adelainemorin.com\n\n- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -\n\nP.O. Box: Adelaine Morin,\n6-295 Queen Street East, Suite #326 \nBrampton, Ontario, L6W4S6, Canada\n\nFor business inquiries please email my beautiful manager, Evegail, at: adelaine@mattermediagroup.com\n\nGraphics by Dawn Lee: http://www.dawnleedesign.com\n\nMAKE SURE TO SMILE AT LEAST ONCE TODAY! xoxo"
VLuS34uhLJQ,18.08.03,"TRYING NEW-IN?! | MISSGUIDED","Samantha Maria",26,2018-02-28T17:00:03.000Z,"samantha"|"maria"|"sammi"|"trying"|"new"|"in"|"clothes"|"missguided"|"review"|"fail"|"online"|"shopping"|"uk",198010,10672,229,756,https://i.ytimg.com/vi/VLuS34uhLJQ/default.jpg,False,False,False,"A new series i'm starting where I pick out my best edit from 'NEW-IN' and share it with you! I hope you enjoy! \nMy Vlog channel! - http://www.youtube.com/thesammimariashow\nMy Blog - http://www.samanthamariaofficial.com\nInstagram - http://instagram.com/samanthamariaofficial\nTwitter - https://twitter.com/samanthamaria \nFacebook - https://www.facebook.com/SammiMaria\nSnapchat - sammi.maria\n\nContact me:\nBusiness & Collaboration Enquiries - Sammi@gleamfutures.com\nPR Enquiries - samanthamariaofficial@gmail.com\n____________________________________\n\nIN THIS VIDEO \n\nRed Jumper - http://bit.ly/2EXQHOE\n\nGingham Cropped jacket - http://bit.ly/2EVaIoO\n\nFrill hem white body - http://bit.ly/2EVKpid\n\nScoop neck body - http://bit.ly/2CLAcPH\n\nShirt-Dress - http://bit.ly/2F9JVUU\n\nStripe tie top - http://bit.ly/2F9ZV9K\n\nYellow T-shirt - http://bit.ly/2F8evyl\n\nBlack cycle shorts - http://bit.ly/2CLPu77\n\nWhite crop top - http://bit.ly/2CK9VBf\n\nPink drop-back knit - http://bit.ly/2CKpU2c\n\nWHAT I'M WEARING\n\nEarrings - Mango http://bit.ly/2FbA01o\nTop - Topshop\nTrousers - Topshop \n\nAffiliate Disclaimer - Some links are affiliate links, meaning I receive a small percentage from a sale via that link. This does not affect my opinion or choice on any item being featured. Thank you so much for all of your support on my channel x"
